@relation Weather_data

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {0,1}

@data
75.2,62,1016.4,13.6,7.6,11.8,86,64.9,0
76.5,61.7,1016.4,10.5,8.4,15.9,86,66.9,0
72.2,61.6,1006,13.6,1.6,8,82.9,64,0
72.4,62.1,1012.8,14.2,2.5,9.9,82,68,1
70.1,54.1,1017.3,18,10.1,15.9,79,61,0
71.9,47.2,1014.3,19.9,3,10.9,82,57,0
73.8,53,1014.5,18.4,8.6,15.9,84.9,64,0
71.8,44.5,1018.4,19.9,3.1,9.9,84,57,0
79.7,53.9,1008.8,17.4,11.9,17.9,102,64,0
72.8,63.1,1013.8,6.6,5.6,11.8,77,70,1
68.7,54.6,1014.3,14.7,5.2,17.9,82,63,1
71.1,61.4,1013,10.5,4.8,10.9,81,66,1
76.7,66.9,1013.2,10.5,6,11.8,86,70,0
79.7,68.7,1013.3,13.5,2.5,8,89.1,71.1,1
79.6,61.4,1012.8,18.6,2.8,5.8,89.1,69.1,0
81.3,59.1,1009.9,17.4,1.5,5.8,93.9,69.1,0
70.2,53.2,1013,18.6,5.5,15.9,84,53.1,0
72.3,53.5,1005.5,16.2,11,17.9,82,64.9,0
70.1,47.2,1014.7,19.9,3.2,9.9,84.9,57.9,0
73.2,57.6,1014.5,19.9,7.8,19.8,84,63,0
85.7,63.4,1010.8,18.2,10.1,17.9,97,71.1,0
85.4,61.9,1011.8,18,10.7,15.9,99,70,0
77.3,53.8,1020.3,19.9,5.9,11.8,88,66.9,0
77.5,59.2,1015.4,18.6,7.4,15.9,91.9,68,0
80,68.5,1017.4,18.4,5.2,14,95,73,1
84.5,68.5,1015.5,16.3,7.2,12.8,99,73.9,0
81.6,70.2,1013.7,14.4,9.4,19.8,93,73,1
86.9,65.5,1011.2,11.8,9.2,17.9,100,73.9,0
76.7,64.8,1014.2,14,7.3,19.8,82.9,71.1,1
70.8,53.5,1022.5,19.9,5.6,11.8,80.1,61,0
71.1,55.2,1019.9,19.3,4.9,9.9,80.1,61,0
74.1,61.9,1014.3,15.2,5.9,11.8,87.1,66,1
81.3,64.3,1009.3,19.3,5.9,14,97,66.9,0
75.4,68.2,1012.7,11.9,4.4,8,82.9,70,1
80.7,71.7,1009.2,17.4,5,9.9,88,75.9,1
74.9,67.4,1009.1,15.7,8.4,15,82,66.9,1
73.3,63.7,1013.3,15.8,5,11.8,81,68,0
64.8,51.1,1020.6,15.9,4.3,9.9,77,55.9,1
72.2,61.9,1010.8,17.3,4.5,8,81,63,0
68.1,56.4,1015.1,19.1,5.7,10.9,79,62.1,1
70.5,60.9,1016,17.6,7.4,16.9,87.1,62.1,0
70.3,63.5,1014.4,11.6,6.6,15,86,66,1
68,57.7,1020.8,13.6,2.7,8.9,79,61,0
68.9,58.1,1015.9,17.4,5.2,8,82,60.1,0
69.8,63.1,1014.6,9,2.9,9.9,82,59.7,1
71.7,60.6,1011.1,16.8,6.8,11.8,79,66,1
75.4,66.9,1014.5,3.2,6.8,17.9,84,68,0
68.5,49.9,1013.9,13.9,12.1,19.8,81,55.9,1
65.4,59,1010.3,5.8,5.8,9.9,71.1,62.1,0
62.7,52.6,1016.3,12,3,9.9,73,52,0
72.9,66.2,1008.7,12.9,7.7,11.8,80.1,66,1
60.2,47.2,1015.7,19.9,4.6,14,70,51.1,0
65.7,55.9,1013.6,16.5,5.3,9.9,73.9,55,0
67.1,59.6,1007.4,10.7,9.5,23.9,77,62.1,1
62.8,44,1002.9,19.1,8.6,15.9,75.9,53.1,0
64.3,47.7,1004.2,19.1,4,15,75,55,0
63.9,44.8,1013.9,18,3.3,8,73.9,54,0
65.7,59.6,1005.9,8.6,5.5,15,73.9,62.1,1
54.2,44,1024.8,9.5,6.2,10.9,61,50,1
48.8,35,1007.2,19.9,15.1,21,59,44.1,0
47.2,34.5,1014.4,18.1,7.5,15.9,63,34,0
50.3,40.4,1008.6,17.2,7.3,19.8,57.9,42.1,1
55.8,39.7,1016.8,17.6,5.2,14,70,42.1,0
46.7,31,1025.1,18.4,4.8,12.8,62.1,35.1,0
53.6,33,1013.8,19.9,9.6,18.8,66,42.1,0
52.4,30.1,1015.7,19.1,8.3,15,64,43,0
55,47,1020.4,7.9,11.9,15,70,50,1
47.5,41.5,1020.4,4.6,7.6,14,48.9,46,1
59.3,53.3,1017.5,2.2,9,11.8,66.9,55.9,0
60.6,53.8,1018,2.7,7.6,11.8,68,57,0
53.1,35.8,1013,19.5,8.6,15,61,50,1
57.2,45.3,1014.3,15,3.1,14,63,51.1,0
56.2,50.7,1015.5,2.2,5.7,10.9,57.9,54,1
58.4,53.1,1012,2.6,2.2,8,63,57,1
33.8,16,1017.2,19.7,18.1,26.8,39,29.1,0
38.7,25.9,1024.4,19.9,6.6,10.9,50,32,0
41.1,34.6,1016.1,10.4,3.5,14,57,31.6,0
40.3,23.6,1012.8,20.3,12.5,23.9,48,34,0
36.3,18.6,1019.1,19.1,5.8,15.9,45,29.1,0
22.2,6.4,1028.5,19.9,9.7,22,30.2,17.2,0
35.1,25,1014.6,15.5,7.9,15,39.9,29.1,0
14.4,2.2,1021.4,15.3,8.5,15,23.2,8.2,1
29.3,19.5,1009.1,17.8,4.5,11.8,36,22.1,0
28.9,23.3,1011.2,2.9,7.5,14,31.1,27.1,1
10.1,-8.3,1028.3,19.5,14.3,19.8,16.2,5.2,0
19.8,8.7,1011,8.8,13.3,25.8,23.2,9.1,0
20.3,4.5,1027.2,18.8,9.7,15,37.9,13.1,0
40.3,27.7,1006.1,19.9,3.5,9.9,54,34,0
41.2,34.2,987.6,10.8,12.2,17.9,53.1,36,1
17.5,5.2,1021.6,11.6,18.7,23.9,28.2,12.2,0
28,12.3,1010.8,19.9,3.7,8.9,45,17.2,0
31.4,18.2,1007.7,18.3,5.3,11.8,41,23.2,0
32.1,17.7,1007,16.2,11.3,22,44.1,23.2,0
14.2,-1.1,1027.8,18.4,6.3,15.9,26.2,4.1,0
25.9,15.2,1019.2,13.2,1.8,8,33.1,19.2,0
28,21,1018.3,1.7,7.2,14,30.2,22.1,1
9.3,-5.2,1031,14.7,14.4,19.8,17.6,3.2,0
3.1,-16.1,1036.5,19.9,12.6,21,7.2,0.1,0
1.6,-17.2,1038.8,19.9,6.8,10.9,11.1,-3.8,0
12.7,-3.6,1034.9,16.8,4.4,9.9,20.1,9.1,0
21.9,12.9,1020.6,5.7,6.1,14,24.3,17.2,0
12.2,-1.1,1026.8,11,10,14,21.2,6.3,0
1.2,-14.1,1030,17.5,3.2,10.9,12.2,-5.8,0
9.7,-2.2,1034.2,7.7,10.9,14,17.2,5.2,0
7,-3.5,1029.1,5.1,1.7,7,16.2,2.1,0
23,17.9,1021.3,2.7,6.1,12.8,27.1,16.2,0
3.4,-11.9,1017.3,9.1,22.5,29.9,13.1,0.1,0
5.8,-11.5,1028.9,19.9,12.3,17.9,17.2,-0.8,0
15.2,4.6,1029.3,7.8,4.3,15.9,22.1,12.2,0
22.6,13.6,1029.4,6.7,10.5,17.9,30.2,15.3,1
8.5,-4.8,1040.7,15.5,9.4,15,19.2,1.2,0
16.7,6.1,1030.1,13.5,5.6,10.9,21.2,14.2,0
20.4,10.2,1025.3,11.4,3.4,8,24.3,18.1,0
25,14.2,1018,8.7,6.5,9.9,29.1,22.1,0
22.6,14.5,1012.1,1.1,11.7,15.9,25.2,19.2,1
5.3,-6,1024.8,12.8,2.7,9.9,14.2,-3.8,0
4,-4.8,1026,11.2,1.5,5.8,14.2,-4.9,0
31.9,23.9,1017.9,16.7,13.7,28,35.1,26.2,0
15.8,7.9,1029.9,14.9,3.9,9.9,24.3,9.1,0
26.1,19.2,1019.9,9.2,5.9,11.8,33.1,20.1,0
26.8,21.2,1018.1,2.7,8.3,12.8,32,22.1,0
16.2,9.5,1026.3,9.2,4.8,11.8,31.1,4.1,0
23.6,17.1,1018.8,4,9.3,15,27.1,22.1,0
26.1,17.2,1015.8,14.9,7.3,16.9,33.1,21.2,0
27.1,21.3,1025.3,4.7,11,16.9,30.2,24.3,0
19.9,12.7,1021.4,3.6,2.2,5.8,37.9,6.3,0
33.9,31.8,1009.2,3.4,9.6,15,37,32,1
30.8,29.9,1015.7,2.9,5.3,11.8,34,27.7,0
33.6,30.1,1007.1,8.2,11.4,15.9,36,32,1
32.5,26.5,1026,14.6,6.2,15,37,27.1,0
38.3,30.9,1016.3,19.1,7.4,19.8,55,30.2,0
38.1,22.7,1021.8,19.9,5.5,9.9,53.1,26.2,0
48.3,33.7,1022.8,19.9,8.8,14,60.1,37.9,0
54.4,39.1,1020.2,18.6,7,16.9,81,37.9,0
51.9,40.8,1008.1,15.7,11.9,17.9,70,43,1
48.9,41.5,1009.5,15.6,11.9,17.9,55,44.6,1
57.2,36.7,1004.6,19.9,13.2,19.8,64,50,0
49.9,32.2,1018.2,19.9,4.7,17.9,60.1,39.9,0
48.9,40.6,1021.6,15,8.1,15,57,44.1,1
48,39.9,1023.6,13.2,10.3,15,51.1,46,1
44.7,40.6,1010.2,8.6,12.6,19.8,48.9,42.1,1
40.8,36.5,1007.3,10.5,20.2,25.8,43,39,1
42.2,32.1,1016.8,15.5,5.4,15,55.9,31.1,0
46.9,39.5,1010.3,13.3,11.9,17.9,54,42.1,1
53.7,37.1,1023.8,17.2,3.1,9.9,64,41,0
56.8,39.7,1019.9,19.3,6.6,14,64,50,1
57.6,49.8,1008.6,13,9.9,14,64.9,54,0
48.5,27.3,1021.9,17.2,2.5,8,61,36,0
52.2,35.1,1005.6,11.4,4.6,14,57,48.9,1
50.8,37.9,1007.1,11.2,4.2,10.9,60.1,44.1,1
48,38.1,1017.3,11.9,7.7,15,57.9,45,1
51.2,43.3,1004.1,13,9.2,22,57.9,46,1
57.9,41.1,1012.7,19.7,18.3,28,69.1,50,0
62,42.8,1012.6,19.9,3.6,9.9,73.9,48.9,0
60.8,50.1,1014.2,11.8,8.4,14,68,53.1,0
65.4,54.3,1019.4,14.6,7.8,17.9,73,55.9,0
64.1,61.5,1011.1,3.7,4.1,10.9,73.9,60.1,1
76.3,63.4,1012.2,12.2,8.2,14,84.9,66.9,0
73.2,63.5,1013.9,16.4,4,12.8,81,68,1
68.6,54.7,1008.8,19.9,7.5,16.9,82,57.9,0
61.5,44.4,1020.3,18.8,4,9.9,71.1,51.1,1
68.3,50.2,1019.4,19.7,4.3,9.9,79,57.9,0
68.3,56.6,1008.2,13.7,6.6,17.9,75,61.7,0
79,57.5,1009.6,18.8,13.4,22,91,68,0
72.8,50.2,1018.8,19.9,10.4,18.8,87.1,60.1,0
71.2,54.9,1023.7,19.9,3.8,9.9,86,55,0
76.8,59,1017.1,19.9,10.2,16.9,89.1,66.9,0
65.9,52.8,1019.5,19.9,4.1,11.8,77,55,0
66.4,57.5,1015.5,15.9,8.6,17.9,75,62.1,1
80.5,72.8,1003.7,11.8,6.7,11.8,89.1,73.9,0
76.2,61.4,1014.6,19.9,6.1,17.9,84,64.9,1
78.1,69.8,1017.5,17.6,4.9,9.9,91,70,0
82.3,71.3,1016.7,15.2,6.1,14,93.9,72,0
80.2,65.1,1009.7,19.5,4.2,9.9,90,69.1,0
85,68.4,1009.8,17.8,10.2,19.8,96.1,73.9,0
74.4,64.9,1010.6,15,9.4,19.8,93,66.9,1
70.6,61.7,1014.4,13,7.8,17.9,80.1,64,1
71,62.1,1016.8,18.4,5.6,11.8,78.1,63,0
67.3,57.2,1017.8,15.5,7.6,14,74.7,61,1
76.5,64.9,1013.6,14.2,2.8,8,87.1,66,0
78.8,67.7,1012.3,18,4.3,14,89.1,70,0
80.9,69.7,1009.2,10.2,7.8,14,87.1,72,1
76.9,69.1,1012.7,12.6,4.3,9.9,84.9,68,0
69.7,64.2,1013.1,10.7,8.2,15.9,73,66.9,1
75.1,60,1012.9,19.9,5.9,11.8,90,64,0
74.5,62.1,1010.6,18.2,5.5,11.8,88,66.9,0
65.9,52.2,1022.9,19.9,3.4,8,78.1,54,0
76.7,61.6,1015.2,17.2,6.4,12.8,88,64.9,0
74.8,63.3,1017,15.7,2,5.8,84,64.9,0
70.3,63.5,1010.8,8.1,5.9,9.9,79,64,0
79,70.3,1010.3,8.2,9.6,15.9,91,71.1,0
82.9,71.6,1009.1,15.9,9.3,19.8,91.9,73.9,0
72.5,62.7,1006.4,15.2,9.6,23.9,84,66.6,1
83.4,69.1,1011,13.9,9.6,14,95,72,0
80.5,68.1,1012.4,17.8,6.3,15,91,73,0
78.2,66.7,1014.1,18.6,4.5,11.8,90,70,0
75.1,68,1007.4,12.7,4.6,9.9,84.9,70,1
70,56.5,1019.3,19.5,4.9,14,81,59,0
72.5,57.7,1015.4,17.2,10.3,15.9,87.1,62.1,0
77.8,68.3,1016.3,12,2.9,8,89.1,70,0
78.2,66.8,1016.8,15,5.1,9.9,88,69.1,0
81,65.6,1012.3,15.9,4.4,8,93,69.1,0
77.2,62.6,1013.8,8.9,4,9.9,88,66.9,0
64.1,56.3,1011.1,14.2,5.7,17.9,77,55,1
64.8,55.6,1007.9,12.3,8.2,15,77,57.9,1
73.2,66.5,1002.1,13.9,11.2,16.9,88,64,1
56.2,43.7,1024.4,17.8,3.2,7,66.9,46,1
65.9,52.2,1023.7,18,3.9,9.9,81,55,0
64.3,52.5,1019.8,18.2,4.5,9.9,78.1,52,0
59,47.6,1018.2,19.1,7.4,11.8,66,53.1,0
56.1,40,1015.9,18.5,9.3,19.8,66,46,0
52.8,36.6,1014.8,19.7,12.8,23.9,62.1,48.9,1
45.3,32.6,1024.7,16.7,1.3,4.9,60.1,33.1,0
51.3,37.5,1020.6,18.2,5.7,16.9,70,39.9,0
48.3,36.6,1022.8,17.2,6.9,12.8,55.9,43,0
49.6,30.9,1018.3,17.4,7.4,19.8,64,39.9,0
54.5,36.6,1021,14.7,6.2,12.8,61,46.9,0
56.5,43,1013.1,11.8,9.1,15,73,44.1,1
43.4,29.5,1030,14.9,7.2,16.9,51.1,35.1,0
53.9,39.1,1002,16.2,11.2,19.8,62.1,46.9,0
44,29.4,1014.9,18,4.5,11.8,60.1,33.1,0
46.8,29.2,1022.3,19.9,4.7,14,62.1,34,0
56.6,35.1,1017.9,18.8,10.2,15.9,75,45,0
59.7,37.3,1017.6,17.6,7.6,15.9,69.1,48,0
51.4,36,1028.5,15.2,7.3,11.8,63,46,1
57.5,42.9,1016.8,13.1,3,9.9,73,43,0
58.5,36.3,1010.4,13.9,7.6,14,66.9,52,1
47.5,20.9,1023.3,17,5.2,9.9,52,43,0
47.8,38.8,1010.2,11.4,12.4,17.9,53.1,39.9,1
31.1,15.3,1024.8,17.2,7.3,11.8,37,24.3,0
23.6,14.6,1034.7,16.7,10.2,15.9,32,16.2,0
19.7,12.7,1036.4,13.5,7.7,11.8,23.2,18.1,0
26.8,24.4,1025,3.1,6.4,10.9,33.1,23.2,1
32.5,29.2,1020.3,5.9,1.4,5.8,46.9,24.3,0
27.1,22.6,1015.2,6.2,10.3,19.8,33.1,22.1,0
32.7,30.6,1010.3,3.9,6.8,19.8,35.1,29.1,1
21.1,16.3,1016.8,5,15.2,20,27.7,18.1,1
9.8,-1.8,1026.7,9.9,10,11.8,13.1,8.2,0
9.9,-1.8,1029.2,15.1,6.2,9.9,17.2,4.1,0
9.1,-4,1025.8,17.2,4.2,11.8,15.3,3.2,0
15.9,7.8,1023.3,14.5,2,7,31.1,6.6,0
35,25.4,1018.2,18.6,5.4,11.8,44.1,28.2,0
31.6,22.7,1029.6,19.9,12.1,19.8,37.9,24.3,0
31.5,21.7,1018.7,19.5,8.6,19.8,37,26.2,0
29.7,23.9,1003.8,6.3,13.1,23.9,35.1,25.2,0
22.2,13,1009.8,15.4,5.4,28,33.1,16.2,0
33.4,20,1012.5,15.1,10.8,15.9,37.9,30.2,0
5.7,-9,1032.7,13.4,11.9,15.9,9.1,0.1,0
6.2,-5.2,1038.8,14,7.6,15,11.1,3.2,0
2.6,-9.1,1041,14.2,7.2,10.9,5.2,-0.8,0
4.4,-5.6,1027.3,15.5,3.3,8,16.2,-3.3,0
7.9,-3.8,1026.3,18.2,7.6,17.9,12.2,5.2,0
12.4,0.9,1035.6,13,2.6,8,15.3,9.1,0
11.4,3.6,1029.1,7.8,7.7,15.9,14.2,8.2,1
7.6,-0.8,1018.3,2.8,17.3,25.8,19.2,-1.8,0
29.3,24.2,1008.5,6.6,8.6,14,31.1,26.2,1
20.4,13.6,1005.6,14.6,5.4,15,34,14.2,0
16.7,8,1006,9,17.7,25.8,34,8.2,1
4.6,-8.1,1014.8,14.7,6.4,14,14.2,-2.7,0
22.6,16.1,1013,3.9,5.9,9.9,26.2,21.2,0
17.3,9,1012.5,5.1,11.9,21,21.2,13.1,0
7.6,-4.7,1019.2,13.1,14.2,18.8,12.2,3.2,0
1.8,-11,1026.1,14.3,6.5,9.9,8.2,-4.9,0
-2.4,-13.9,1026.7,10.3,4,15,10.2,-12.8,0
12.7,1.2,1020,8.7,5.6,8.9,14.2,10.2,0
0.1,-14.8,1029.4,13,4.2,9.9,13.1,-8.9,0
3.4,-10.8,1020.6,11.9,7.9,15.9,14.2,-3.8,0
-0.4,-12.9,1033.5,10.2,4.3,11.8,12.2,-8.9,0
12.4,2.7,1024.3,12.4,5.3,9.9,20.1,6.3,0
24.1,18.2,1010.8,2.5,4.8,11.8,31.1,18.1,0
21.7,14.6,1013.6,4.7,16.8,34,31.1,7.2,1
30.8,24.9,1011.6,4.9,10.2,15.9,36,25.2,1
32.7,24,1013.9,7.1,4.6,10.9,37,30.2,1
28.9,18.5,1019.4,17.8,9.4,17.9,36,22.1,0
36.4,28.9,1015.5,18.4,7.5,18.8,45,28.2,0
31.7,23.4,1015.9,16.7,15,23.9,41,25.2,0
31.3,20.1,1021,17,5.4,11.8,48.9,19.2,0
36.6,28.3,1020.7,15.8,4.6,12.8,52,27.1,0
42.7,32.3,1008.1,14.8,12.9,29.9,50,35.1,0
34.5,21.9,1024.8,17.8,13.9,25.8,48,29.1,0
22.9,8.3,1035.3,19.5,7.7,11.8,39,14.2,0
46.8,38.8,1015.9,9.8,11.4,15,53.1,42.1,1
41.5,35.2,1020.9,11,5.9,14,48.9,37,1
45.2,42.1,1008.4,4.3,8.2,15.9,50,42.6,1
29.8,13.5,1008.9,17,23.3,34,37.9,22.1,0
31.4,20.2,1024,17.4,7.4,15,43,24.3,0
49.7,40.8,1008.8,8.5,10.2,18.8,66.9,39,0
33.1,27.5,1016.9,5.3,9.5,11.8,37,32,0
36.8,27.7,1018.3,11.8,4.9,14,50,29.1,0
27.9,9,1029.4,17.4,9.3,15.9,39.9,23.2,0
43.1,28.4,1016.5,18.2,9.4,14,72,31.1,0
39.7,30.4,1010.6,9.9,10.7,16.9,48.9,32,1
46,39.9,993.3,11.2,9.7,15.9,52,42.1,1
52.6,37,1018.2,17.4,3.2,11.8,66.9,39,1
62.7,51.2,1017.6,11.2,11.7,15.9,71.1,53.1,0
61.2,55.6,1014.5,9.8,12.9,19.8,70,55.9,1
51.6,41,1023.1,15.1,3.2,8.9,64,37.9,0
59.1,54.7,1011.7,5.1,4.7,12.8,64.9,54,0
52.4,48.7,1007.8,8,7.7,22,64,43,1
47,36.5,1012.8,14.9,5.1,15,63,36,0
43.3,32.9,1018.1,13.6,2.3,9.9,54,32,1
48.2,29.9,1019.3,18,3.9,12.8,54,42.1,0
49.6,32.2,1021.7,19.3,4,11.8,68,39.9,0
67.2,46.6,999,19.9,10.1,17.9,84.9,57,0
61.6,55.2,1002.6,8.2,9.9,17.9,75,54,0
45.1,40.9,1008.3,7,8.3,15,52,43,1
74,52.5,1012.7,13.8,12.4,18.8,84,64,0
66.6,56.7,1013,9.2,6.5,14,80.1,62.1,1
62.9,50.5,1014.8,15.5,4.9,15,68,55,0
59.6,41,1018.6,18,11.1,15.9,75,51.1,0
58.4,37.7,1022.4,19.3,2.5,9.9,68,45,0
60.7,39.7,1020.4,17.4,2.4,8,73,48.9,0
66.9,48.3,1010.5,19.3,8.2,15.9,80.1,57,1
64.8,48.2,1008.1,17.4,3.9,10.9,75,52,0
66.4,55.3,1007.4,15.9,6.5,15,82,59,0
57.6,45.8,1015.9,15,9.4,14,68,52,0
72,54.3,1007.3,18.4,4.6,9.9,84.9,57.9,0
58.2,53.5,1015.9,9.9,4.9,11.8,61,55.9,1
80.5,63.8,1009.1,11.8,10.7,15,91.9,71.1,0
79.1,65.5,1007.4,11.2,7.4,11.8,88,72,1
65.8,56.1,1011,13.8,7.2,14,78.1,57.9,1
75.8,67.6,1006.9,10.4,10.4,15,84,70,1
74.6,56.9,1015.7,19.9,2.5,15,88,61,0
65,60.3,1018.5,10.6,4.6,8,73.9,60.1,1
65.6,57.2,1024,14.1,4.1,9.9,75,57.9,0
73.5,57.1,1015.5,18.5,2.6,8,84.9,57.9,0
79.7,71.2,1010.8,11.4,4.2,9.9,91.9,72,0
75.2,68.1,1012.2,11,5.4,14,90,65.7,1
65.2,55.4,1021.7,13.2,7.2,11.8,70,57.9,0
62.7,52.6,1025.6,14.4,4.9,8.9,70,59,1
63.6,59.3,1023.7,6.3,6,9.9,70,59.7,1
68.3,64.2,1018.7,5.9,5,8,75.9,63,1
71.6,65.7,1015.7,6.7,3.2,8.9,82,63,0
80.6,73.9,1008.3,10.7,5.9,9.9,93.9,71.1,0
72.2,63.4,1020.1,11.9,3.5,11.8,82.9,62.1,0
74.6,65.8,1017.3,7.8,6.6,11.8,84.9,64.9,0
74.8,67.1,1013.4,13.3,1.5,4.9,82.9,64.9,0
77.8,70.8,1009.2,11.9,5.9,11.8,84.9,68,1
73.9,64,1011.5,16.7,5.6,11.8,86,66.9,0
77.6,70.2,1011.2,14.7,3.8,9.9,88,68,0
84.2,70.5,1015.7,14.9,5.6,11.8,96.1,72,0
85.1,70.3,1014,16.4,6.3,10.9,96.1,73.9,0
84,69.6,1013.9,9.2,8.4,14,93.9,75,0
59.3,48.6,1027.9,16.8,5.1,8.9,64,55.9,1
63.6,54.3,1023.6,14.8,7,10.9,73.9,60.1,0
79.6,68.3,1009.5,9.3,5.3,8.9,89.1,70,1
76.8,66.6,1010.5,13.6,4.8,10.9,87.1,68,0
72.8,66,1011.4,11.5,2.7,5.8,82,64.9,1
73.6,63.5,1010.6,13.4,4.8,12.8,84,66,0
71.4,58.1,1011.8,14.3,8.2,11.8,79,64,0
70.3,60.8,1013.9,9.9,4.3,8.9,79,64,1
68.4,61.5,1014.3,10.4,3.6,7,75.9,64.9,1
76.6,64.6,1013.7,19.7,3.9,11.8,89.1,66,0
77.1,65.2,1012.8,14.3,7.3,14,88.7,66.6,0
78.2,66.5,1011.5,10.1,5.1,9.9,91.9,68,0
75.1,63.4,1014.1,12.1,6.1,15.9,84.9,66.9,1
71.9,57.9,1015.9,16.2,8.1,15.9,88,60.1,0
73,59.9,1014.4,14.3,5.4,9.9,84.9,60.1,0
58.8,48,1018.9,15,7.4,14,68,48.9,1
65,50,1019.5,19.7,5,11.8,75,54,0
61.9,49.2,1021.7,16.8,3.4,9.9,75.9,48.9,0
63.9,52.3,1013.2,15.7,4.9,10.9,75.9,51.1,0
56.2,42.3,1019.5,19.9,3.9,11.8,70,43,0
67.1,54.3,1011,9.2,5.2,9.9,77,55.9,0
63.6,50.7,1015.1,12.7,2.1,3.9,82,48,0
66,45.2,1014.2,15.3,10.3,19.8,73.9,61,0
60.9,39.5,1013,18.4,8.9,19.8,68,54,1
55.7,33.5,1012.5,18.4,1.1,4.9,75,39,0
58.8,42.2,1002.6,18.6,4,15.9,73.9,46.9,0
53.9,37.5,1010,17.2,5.8,9.9,66,46,0
38.3,21.3,1025.1,15.7,4.5,9.9,48,27.1,0
58.5,50.1,1015.9,7.1,5.9,16.9,69.1,48.9,0
57.3,52.6,1004.7,5.3,6.7,14,68,45,1
69.5,59.5,996.2,9.7,9.3,11.8,81,64.9,0
58.3,45.6,1000.7,14.8,7.7,11.8,69.1,52,0
38.9,32.6,1008.8,6.7,13.4,19.8,51.1,33.1,1
38,26,1021,16.6,7.4,12.8,48.9,31.1,0
54.6,42.5,1011,18.8,6.3,12.8,66,45,0
50.5,37.3,1014.7,19.9,3.4,8,66.9,37,0
50.4,49.5,995.2,6.3,9,16.9,59,39.9,1
36.6,27.3,1020,17,3.2,9.9,51.1,27.1,0
43.2,33.5,1018.8,15.9,5.3,9.9,57,36,0
45.9,41.4,1016.2,7.3,6.2,15.9,54,37,1
33.6,26.6,1031,12.7,9.7,18.1,37,29.1,1
31.2,26.9,1026.2,10.8,4.7,11.8,39.9,25.2,0
33.6,27.4,1013.9,11.5,4.5,8,39,27.1,0
27.6,17.8,1019.1,12.2,5.8,14,35.1,20.1,0
49.1,33.6,1014.8,15.3,3.8,11.8,69.1,35.1,0
35.7,34.1,1013,4.3,7.9,15,39.9,32,1
32.6,25,1012.8,17.6,2.3,8,45,25.2,0
25.3,15.5,1026.1,11.9,14.7,25.8,35.1,20.1,0
25.8,15.9,1024.3,16.2,5.7,10.9,37,18.1,0
39.8,30.2,1023.8,15.3,4.3,12.8,62.1,27.1,0
48.2,30.9,1003.7,17.2,12.7,19.8,55,42.1,0
35,26.3,1005.4,17.2,3.8,12.8,46,26.2,0
26.5,12.7,1032.7,14.9,6.4,14,33.1,19.2,0
34.2,28,1010.6,10.8,12.4,19.8,51.1,22.1,1
18.3,8.9,1028.6,14.9,6.4,15.9,26.2,12.2,0
24.4,15.2,1028.2,14.9,6.1,14,37.9,16.2,0
12.8,-1.8,1038.4,16.6,5.9,14,32,2.1,0
30.6,14.9,1019.3,18.2,3.4,5.8,54,21.2,0
37,30.9,1014.4,6.5,2,5.8,52,27.1,0
36.8,36.6,1006.2,1.1,7,11.8,41,33.1,1
35.5,31.5,1027.7,9.5,2,8,46,28.2,0
31,29.2,1034.1,4.4,5.5,8,37,29.1,0
34,32.1,1023.6,4.4,4.8,8,37,32,0
26.9,25.2,1019.5,2.2,5.2,9.9,29.1,25.2,1
25.3,18.8,1027.1,8.7,5.3,8.9,28.2,24.3,0
28.3,23.1,1021.6,6.8,5.2,8,33.1,26.2,0
27.9,22,1007.6,7.4,14.1,25.8,33.1,18.1,1
28.6,21.6,1010.8,11.1,10.7,17.9,51.1,17.2,0
29.9,15.2,1008.6,11.7,17.1,28.9,50,16.2,0
39,28,1014.4,15.5,3.9,11.8,51.1,28.2,0
31.7,27.5,1029.4,4.8,7.9,14,41,26.2,1
29.3,21.3,1022.9,12.1,5.6,11.8,33.1,25.2,0
31,20.5,1016.4,15.3,14.7,25.8,33.1,29.1,0
12.8,0.3,1028.6,10.9,6.7,14,15.3,9.1,0
12.9,1.7,1029.3,12.1,6.2,9.9,16.2,9.1,0
14.4,6.6,1030.3,4.9,6.8,10.9,16.2,13.1,0
4.8,-4.5,1038.6,7.6,3.8,8,13.1,-3.8,0
7.6,-0.3,1036.1,5.6,2.7,11.8,18.1,-0.4,0
22,16.2,1034.2,3.3,6.5,8,24.3,19.2,0
13.7,7.8,1030.7,3.7,2.5,6,20.1,7.2,0
13.2,4.8,1023.2,13.6,4,11.1,26.2,3.2,0
22.8,15.5,1017.6,12,3.4,8.9,31.1,16.2,0
26.9,21.3,1023.4,3.7,7.3,15,30.2,24.3,1
11.5,3.4,1024.2,14.2,3.9,10.9,23.2,2.1,0
33.7,31.2,1005.7,2.1,4.5,9.9,35.1,32,0
36.1,34.2,1001.9,1.4,8.4,14,37.9,33.1,1
32.5,25.8,1023.8,9.7,2.9,7,42.1,26.6,0
24.3,11.7,1028,14.9,16.4,28,39.9,14.2,1
35.5,26.3,1019.8,14.9,6.5,9.9,44.1,30.2,0
20.8,10,1019.2,15.1,6,12.8,34,13.1,0
