@relation Weather_data

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {0,1}

@data
77.8,54.9,1002.2,12,9.6,14,89.6,66.2,0
59.8,40.2,1015.1,11.2,12.3,19,82.4,48.2,0
56,34.3,1022.6,11.3,6.1,9.9,68,44.6,0
62.2,37.4,1024.8,11.3,6.3,14,75.2,48.2,0
63.8,43.2,1022,11.4,10.7,19,75.2,51.8,0
66.5,47.6,1017,10.1,10.7,15.9,77,59,1
66.3,60.6,1009.5,6.4,8.6,14,73.4,62.6,1
61.1,58,1008.1,3.9,6.9,15,68,57.2,1
55.9,54.2,1011.4,5.8,8.5,14,60.8,51.8,1
49.9,46.9,1018.9,6.8,7.6,14,51.8,48.2,1
51.7,49.5,1020.7,5.2,5.5,9.9,55.4,50,1
58.3,48.5,1018.1,7.8,6.9,12,69.8,51.8,0
61.1,52.5,1018.4,8.6,4.3,11.1,71.6,50,0
65.9,49.6,1019.4,9.4,4.2,7,78.8,51.8,0
69.6,49.1,1015.3,9.5,2.6,8,82.4,53.6,0
71,47,1012.9,11.2,5,8.9,80.6,60.8,0
70.4,54.8,1014.7,10.2,4.2,8,80.6,60.8,0
70.8,58.5,1016.4,8.8,4.4,7,78.8,62.6,0
72,56.5,1012,9.2,4.1,9.9,86,59,0
75,54.3,1009,12,7.4,13,84.2,62.6,0
71.8,52,1013.4,11,4.9,11.1,82.4,57.2,0
69,52.7,1016,10.4,7.7,14,80.6,59,0
66.9,50.2,1020.6,9.4,7.8,13,75.2,55.4,0
70.3,53.9,1020.9,9.2,5.4,12,78.8,64.4,0
69.8,56.8,1015.3,7.8,5.7,11.1,78.8,59,1
71.4,61.7,1005.5,8.6,6.6,15,80.6,60.8,1
73.2,61.8,1005.6,7,6,11.1,80.6,64.4,1
73.6,58.3,1011.9,7.8,4.9,8,87.8,59,0
77.1,62.9,1007.9,7.8,8.4,16.9,86,66.2,1
74.4,58.3,1005,8.6,6.3,13,86,62.6,1
76.1,52.7,1008,9.9,4.4,9.9,89.6,64.4,0
75.4,59.7,1010.3,10,4.5,20,89.6,62.6,1
83.2,63.6,1008.1,11.1,7.3,12,98.6,73.4,0
86.6,68.4,1004.4,11.1,7.4,13,93.2,80.6,0
78.4,68.7,1006.9,10.2,7.7,25.1,91.4,66.2,1
81.7,69,1013,9.9,6.2,12,95,75.2,0
79.3,63.5,1014.5,9.6,9.1,13,87.8,71.6,1
74.4,67,1010.6,10,10,22.9,89.6,64.4,1
75.5,66,1015.4,10.3,7.2,19,87.8,62.6,1
74.9,56.5,1019.6,12,5.5,12,84.2,66.2,0
76.1,64.9,1016.7,12,7.2,15,86,68,0
81.8,70.5,1011.6,10,8.4,11.1,93.2,73.4,0
80.1,70.1,1010.3,9.7,8.3,22,91.4,71.6,1
73.1,66.4,1011,9.1,4.7,11.1,86,66.2,0
80.2,71,1006.4,9.8,9.3,20,95,69.8,1
75.7,58,1009.4,11,11.6,20,95,66.2,0
67.4,55.1,1014.5,10.9,9.1,14,78.8,59,1
64.4,52,1019.6,12,9.4,15.9,73.4,55.4,0
65.8,55.9,1019.7,9.8,4.6,8,82.4,55.4,1
71.7,59.3,1017.1,11.1,4.8,8,80.6,62.6,0
71.8,57.9,1016.5,10.6,9.4,18.1,84.2,60.8,0
79.2,67.5,1014.1,8.4,6.4,23.9,89.6,69.8,1
76.6,65.4,1016.8,9.3,5.9,9.9,89.6,64.4,0
73.6,67.3,1016.8,7.1,9.2,14,82.4,66.2,1
76.8,71.4,1015.2,7.3,9.3,15,87.8,68,1
80.5,71.9,1012.9,8.6,11.4,15.9,91.4,73.4,0
84,75.2,1010.4,10.5,7.4,14,95,77,0
80.1,64.7,1014.3,10.5,8,15,93.2,66.2,0
80.4,67.5,1016.9,11.3,4.4,8.9,91.4,69.8,0
83.1,71.5,1014.6,11.1,7.1,11.1,95,73.4,0
83.7,73.2,1011.7,9.7,6.4,9.9,93.2,73.4,0
81.8,70.8,1011.8,10.1,6.1,8.9,93.2,69.8,0
82.8,71.2,1013.6,7.7,4.9,8.9,93.2,73.4,0
81.1,72.7,1015,6.9,5,8.9,89.6,75.2,1
78.3,72.3,1014.2,8.1,4.8,9.9,86,71.6,1
79.5,71.7,1015.8,7.2,4.1,7,87.8,71.6,0
79.3,70.3,1015.1,9.7,7.9,15,87.8,68,1
83.4,76,1013.8,9.6,6.8,12,93.2,75.2,0
87.5,74.3,1011.5,9.2,7.7,9.9,98.6,77,0
87.4,73.9,1010.2,9.8,5.9,9.9,96.8,77,0
82.5,73.5,1011.2,10.4,5.2,11.1,95,77,1
76.8,73.6,1017.5,6.7,4.8,9.9,82.4,73.4,1
73.9,62,1023.4,9.4,7.5,9.9,80.6,64.4,0
71.5,57.2,1026.5,10,6.3,8.9,78.8,66.2,0
70.9,57.3,1025.3,11.8,7.7,13,80.6,62.6,0
72.5,62.1,1020.3,10.8,6,9.9,84.2,64.4,1
79.2,71.8,1018,6.5,4.6,8,87.8,69.8,0
82.9,74.1,1016.7,6.9,4.6,8,95,75.2,0
81.5,69.3,1019.3,10.9,5.1,11.1,93.2,73.4,0
72.9,58,1023.8,12,6.4,8,84.2,64.4,0
69.7,55.2,1022.2,11.8,3.7,7,80.6,59,0
71.8,61.1,1022.1,10.7,5.3,8.9,82.4,62.6,0
72.7,59.7,1016.7,10,7,12,84.2,62.6,0
71.9,62,1012.4,8.4,7.8,13,82.4,60.8,0
70.8,61.9,1017.8,8.3,8.3,12,78.8,68,1
60.1,56.2,1020.8,6.8,7.1,12,68,57.2,1
65.7,62.8,1017.5,4.7,5.7,8.9,71.6,62.6,1
69.6,61.6,1020.4,8.5,3.5,7,78.8,62.6,0
71.9,64.6,1010.3,9.3,7.9,13,80.6,66.2,0
76,66.1,1000.5,9.9,5.4,12,91.4,64.4,0
78.3,71,1004.6,9.7,6.5,11.1,87.8,69.8,0
71.8,61.9,1015.3,9.9,8.7,13,84.2,66.2,1
65.5,57.7,1021.2,10.6,4.4,9.9,75.2,57.2,1
68.8,65.3,1015.5,6.8,5.1,8,78.8,64.4,1
72.9,63.4,1015.9,9.9,6.9,14,82.4,66.2,1
70,57.2,1020,10.8,3.6,8.9,80.6,57.2,0
72.4,61.2,1019.7,10.7,3.3,6,82.4,60.8,0
73.3,63.8,1019.5,10.4,5.4,11.1,86,60.8,0
78.6,69.8,1014.9,11.1,5.9,12,95,69.8,1
82.1,73.4,1012.9,9.7,5.1,11.1,95,71.6,0
80.8,69.7,1014.2,9.6,4.2,8,89.6,71.6,0
79.1,72.4,1014.8,8,4.6,8.9,87.8,71.6,1
78.5,70.8,1013.4,7.5,5,8.9,87.8,73.4,1
80.4,69.7,1009.8,7.6,8.5,13,87.8,71.6,0
79.8,70.8,1009.7,8.5,6,14,89.6,71.6,1
79.8,69.3,1014.1,9.1,5.2,8,87.8,69.8,0
79.6,71.4,1016.1,7.9,6.4,11.1,87.8,71.6,1
73.9,70.5,1020.8,8.7,7.2,35,80.6,68,1
67.1,56.7,1028.2,10.5,8.3,12,73.4,59,0
63.3,53.2,1025.5,12,6.7,12,73.4,53.6,0
67.9,58.2,1018,11.2,7,8.9,86,57.2,0
75.8,67.9,1014.4,9.3,4.1,7,87.8,66.2,0
77.2,70.3,1013,7.7,5.3,8.9,84.2,71.6,0
75.4,69.3,1012.3,6.9,4.6,9.9,84.2,68,0
71.3,55.7,1015.7,10.1,9.1,15,80.6,62.6,1
63.3,51.2,1017.9,11,5.3,9.9,71.6,51.8,0
64.2,52.5,1016.2,11.1,4.3,11.1,77,53.6,0
67.2,54.3,1013.7,10.8,8.5,15.9,80.6,57.2,0
70.2,63.8,1014.3,7.2,5.3,8.9,80.6,62.6,1
70.8,67.3,1018.1,3.8,5,8,80.6,66.2,0
72.9,66.8,1015.3,6.8,6.9,13,86,64.4,0
76.9,68.8,1006.6,7.5,9.4,15.9,86,71.6,1
70.5,57,1012.1,8.2,4.4,9.9,82.4,57.2,0
75.2,64.8,1009,8.4,7.8,13,91.4,66.2,0
75.1,64.8,1007.9,7.8,9.2,19,86,68,0
57.2,43.4,1024.9,9.8,12,16.9,68,50,0
55.5,43.5,1027.7,10.9,3.5,8,64.4,46.4,1
55.9,54,1021.4,6.4,6.4,8.9,60.8,53.6,1
58.9,57.7,1019.2,4.4,7.4,12,62.6,55.4,1
61.1,54.5,1020.8,7.1,4.9,7,69.8,53.6,0
64.3,53.7,1014.8,8.4,4.1,8.9,82.4,50,0
67,57.4,1013.3,11.1,3.8,12,82.4,55.4,0
69.4,60.4,1007.3,11.6,8.1,12,78.8,62.6,0
66.7,46.9,1009.9,11.4,9.4,18.1,77,53.6,1
65.2,41.7,1008.2,11.1,8.8,21,82.4,51.8,0
64.9,44.5,1014.5,10.8,4.6,8,78.8,51.8,0
66.5,50,1017.3,11.3,3.8,9.9,86,51.8,0
71.1,55.3,1011.4,10.3,5.9,12,89.6,57.2,0
79.2,59.9,1002,9.7,10.1,19,91.4,68,0
70.3,48.7,1009.6,11.1,6.9,15.9,84.2,55.4,0
74.3,58.2,1010,9.7,6.1,9.9,86,66.2,0
76,63.9,1011.9,9.3,7.5,14,91.4,66.2,0
74.8,63.5,1012.8,9.7,10.1,19,82.4,68,0
71.3,64.9,1008.4,7.7,14.2,19,75.2,66.2,1
58.2,44.6,1017.7,9.3,7.8,15.9,69.8,44.6,1
59.8,49.9,1023.1,11.3,6.8,16.9,78.8,50,1
72.5,64.4,1014.9,7.8,12.8,22.9,80.6,66.2,0
68.6,63.9,1000.1,5.7,16.3,27,77,62.6,1
50.8,38.8,1009.3,9.3,15.1,28.9,60.8,44.6,1
46.9,32.7,1024.1,12,5.2,11.1,64.4,33.8,0
54.3,43.8,1025.7,11.8,3.7,13,66.2,46.4,1
53.8,43.8,1029.9,9.2,4.8,9.9,62.6,44.6,0
52.8,43.9,1026.2,9.8,4.3,9.9,64.4,42.8,0
53.4,43.3,1018.3,10.7,8.1,16.9,68,42.8,0
54.7,45.1,1017.6,9.5,10.4,18.1,60.8,50,0
44.3,36.1,1028,11,3.7,8.9,53.6,35.6,0
44.5,30.4,1028.7,11,5.9,9.9,50,35.6,0
40.5,29.1,1024.7,10.3,6.8,15.9,48.2,35.6,1
47.7,41.7,1010.7,8.4,7.2,12,57.2,41,1
52,51.8,1006.2,1.3,6.1,12,53.6,48.2,1
43.1,42.9,1016.5,2.8,12.8,22,48.2,39.2,1
34.1,32.2,1017.1,2.4,16.9,22,39.2,30.2,1
24.3,22.5,1022.2,7.5,7.1,12,33.8,15.8,0
34.8,31.7,1014.3,8.4,5.3,8,44.6,28.4,0
38.1,36.9,1016.7,4.4,3.6,8,53.6,26.6,0
50.2,48.4,1009.1,6.2,6,11.1,62.6,44.6,0
49.1,45.6,1002,8.1,4.8,15,60.8,41,1
48.4,44,1005,10.5,10.6,28,59,41,1
42.6,36.4,1006.7,9.3,18.3,30.9,48.2,35.6,1
34.3,30.4,1012.7,6.9,18.4,29.9,37.4,30.2,1
33.7,31.3,1017.5,9.1,6.4,13,46.4,24.8,1
38.8,38.5,1020.9,7,8.5,15.9,42.8,37.4,1
38.1,36.5,1029.1,5.6,9,13,42.8,35.6,0
39.7,39.2,1025.8,6.3,5.9,14,42.8,35.6,0
37.5,37.5,1019.6,6.8,6.1,8.9,44.6,32,0
39.7,39.6,1020,4.2,8.1,16.9,42.8,37.4,1
31.2,25.6,1025,10.3,9.6,19,35.6,24.8,0
27.9,23.5,1023.3,10.8,3.4,8,37.4,21.2,0
27.9,26.4,1021.5,6.1,4.6,8,35.6,23,0
35.3,34,1008.5,6.7,9.2,13,39.2,32,1
28.6,23.4,1010.1,9.1,9.2,20,37.4,19.4,1
28.1,25,1020.9,7,13.9,22,30.2,23,0
22.9,17.2,1030,10.8,7.9,15.9,37.4,14,0
31.3,24.4,1023.7,10.8,6.8,12,48.2,21.2,0
35.6,26.8,1018.1,9.6,2.8,6,53.6,23,0
34.9,29.8,1019,7.8,4.8,8,53.6,23,0
44.2,35.5,1010.1,9.4,5.8,12,53.6,37.4,0
29.3,28.9,1015.6,2.2,7.2,11.1,41,23,0
33.2,30.1,1017.4,4,9.2,15.9,37.4,28.4,0
32.9,30.8,1022.4,6.8,3.6,8,46.4,24.8,0
36.9,34.5,1021.8,8,8.1,14,51.8,28.4,0
45.7,39.4,1013.9,8.5,4.9,9.9,64.4,33.8,0
44.9,35.1,1015.5,9.8,8,15.9,55.4,37.4,0
47.2,34,1009.4,10,9.7,18.1,64.4,39.2,0
45.4,42.7,1008.3,9,6.2,11.1,51.8,37.4,0
42.9,40.9,1010.9,5.3,10.1,14,48.2,37.4,1
38.9,36.6,1013.4,7.1,12.4,15.9,44.6,33.8,1
33.9,33.2,1019.1,8.5,7.2,11.1,39.2,32,0
37,36.7,1017.7,7.3,5.9,8.9,41,35.6,1
32.8,32.7,1015.9,3.5,9.9,18.1,39.2,28.4,1
25.7,25.1,1013.1,7.4,10.7,28,32,21.2,0
21.8,19.8,1022.5,8,14.5,20,24.8,19.4,0
25,24.8,1023.3,10,9.8,15.9,30.2,23,0
20.7,20.7,1020.4,6.8,5,12,26.6,15.8,0
29.5,29.5,1012.1,2.8,8.1,11.1,32,26.6,0
31.1,31.1,1007.7,3,6.9,9.9,33.8,28.4,1
29.2,28.9,1016.1,4.8,12.7,16.9,32,28.4,0
27,26.4,1025.1,7,12.1,16.9,30.2,23,0
22.8,22,1028,7.2,6.6,11.1,30.2,14,0
28.6,25.6,1022.4,9.4,5.7,12,42.8,19.4,0
29.7,28.9,1022.2,8.9,3,7,39.2,21.2,0
32.2,30.7,1016.1,10,5.8,8.9,44.6,24.8,0
38.6,35.1,1015.2,10.4,5.8,8.9,46.4,32,0
33.4,32.5,1016.3,9.6,5.1,12,44.6,26.6,0
37.7,33.1,1012,8.2,2.7,6,46.4,30.2,0
37.3,32.5,1016.2,8.6,6.3,16.9,46.4,30.2,0
34.9,25.7,1027.3,10.3,8.6,15,41,30.2,0
26.5,22.2,1019.9,8.6,7.1,12,32,21.2,1
32.3,29.4,1014.3,3.4,6.2,9.9,33.8,32,1
31.7,29.5,1020.1,2.8,4.4,8,33.8,30.2,0
31.9,30.1,1011.2,2.8,8.3,14,33.8,30.2,0
31.2,27.6,1013.5,5.3,9.3,14,33.8,30.2,0
29.9,24.3,1018.1,9.1,7.3,13,37.4,23,0
26.8,23.4,1017.1,9.9,6.6,12,35.6,17.6,0
34.3,27.3,1006.3,9.3,11.5,21,37.4,32,0
29.9,24.1,1009.5,8.3,8.3,18.1,37.4,23,0
33.6,26.6,1010.1,8.7,13.3,33,41,28.4,1
30.2,23.5,1024.4,9.7,7.6,14,37.4,24.8,0
40.6,32.3,1014.1,10.9,8.9,13,50,32,0
43.8,38.7,1009.8,9.6,6.5,13,59,32,0
36.7,33,1011,7.5,9.5,20,50,23,0
20.4,16.5,1023,6.4,7.8,14,24.8,17.6,1
27.2,25,1016.3,4.1,3.3,7,32,24.8,1
32.2,29.2,1018.9,3.8,7.2,15.9,33.8,30.2,1
29.9,26.6,1022.1,6.2,10.2,14,32,28.4,1
29.4,26,1013.4,5.2,10,15,32,26.6,0
21.3,17.1,1012.4,5,12.3,22.9,28.4,12.2,0
10.1,3.1,1025.4,10,5.6,11.1,17.6,3.2,0
15.2,10.1,1023.9,9.9,4.8,9.9,23,8.6,0
18,14.2,1020.1,6.3,9.2,16.9,23,10.4,1
6.3,-1,1030.2,10.2,6.4,11.1,15.8,1.4,0
19.3,16,1022.1,6.3,6.7,12,24.8,14,1
25.1,22.3,1017.8,5.1,6.7,14,28.4,23,0
29.1,27.1,1010.6,3.2,9.1,16.9,35.6,26.6,1
22.4,19.9,1014.6,6.3,5.6,12,35.6,10.4,0
16.6,11.7,1021.7,7,5.2,11.1,24.8,12.2,0
19.9,16.6,1023.1,6.3,4.8,9.9,26.6,14,0
26.9,23.3,1013.1,5,11.6,15,30.2,23,1
26,23.3,1016.1,3.7,11.1,15,30.2,24.8,0
24.5,21.3,1021.5,4.2,7.7,8.9,24.8,23,0
25.7,22.9,1018.5,5.6,7.3,20,33.8,21.2,0
23.2,18.7,1020.7,6.4,10.2,19,28.4,19.4,0
27.9,23.5,1014,6.8,5.7,11.1,41,21.2,0
28.3,25.7,1018.6,4.5,2.4,5.1,39.2,19.4,0
28.3,25.8,1018.3,3.3,3,6,42.8,21.2,0
36.7,31.5,1011.5,8.4,4.8,15,50,30.2,0
38.7,33.6,1016.9,7.8,7.3,13,44.6,30.2,0
37.7,33.4,1015.6,8,5.3,9.9,51.8,30.2,0
40.9,35.3,1012.1,9.2,6.6,8.9,50,33.8,1
35.1,33.3,1010.4,2.7,8.2,15,42.8,30.2,1
30.1,27.5,1018.4,4.4,6,13,32,28.4,0
26,22,1027.2,6.2,7.3,11.1,32,17.6,0
20.3,17.5,1025.1,5.6,5.5,8.9,28.4,12.2,0
28.1,23.8,1021.9,4.7,6.4,8.9,32,23,0
30.2,20.9,1023.1,7,5.2,7,41,24.8,0
32.4,22.4,1020,7.8,2.5,6,44.6,23,0
34.2,25.8,1016.7,8.2,3.8,9.9,50,23,0
38.8,29.4,1013.4,8,5.6,8,48.2,33.8,0
39,35.7,1013.4,3.8,7.6,15,44.6,33.8,1
34.1,29.5,1014.1,8.2,13.9,18.1,35.6,32,1
34,27.8,1018.7,9.1,5.5,9.9,48.2,26.6,0
35.9,31.3,1015.3,7.4,6.2,15.9,48.2,28.4,0
33.4,30.4,1020.3,3.8,9.5,14,42.8,30.2,0
46,39.1,1011.8,7.4,10.1,16.9,53.6,41,0
43.9,37.9,1009.6,6.7,8.6,13,50,39.2,1
37.7,34.6,1005,3.5,10.7,15,42.8,33.8,1
38.5,35.5,1007.8,3.9,10.4,13,41,37.4,1
38.6,34.6,1013.7,6.8,8.1,11.1,41,37.4,1
38.2,34.8,1015.3,5.8,7.2,9.9,41,35.6,1
41.4,34.5,1016.4,7.2,6,11.1,53.6,35.6,0
48,41.6,1011.8,6.7,9.2,12,59,39.2,1
49.8,42.3,1011.3,7.8,5.5,9.9,57.2,44.6,1
44.4,35.5,1015.4,7.8,5.2,15.9,57.2,30.2,0
54.5,41.8,1002,7.7,16.3,25.1,64.4,50,1
45.8,32.7,996.1,8,9,16.9,60.8,35.6,0
34.5,27.2,1000.6,5.6,11.4,18.1,44.6,30.2,0
29.2,23.7,1006.6,6,12.3,22.9,32,26.6,0
27.6,22.5,1010.4,5.5,14.6,20,30.2,24.8,0
29.8,26,1014.5,5.9,11.2,19,35.6,26.6,0
31.1,25.2,1015.4,7.4,14.4,19,33.8,28.4,0
27.9,20.3,1015.5,8.7,9.5,12,33.8,24.8,0
30.5,24.7,1020.5,5.7,4.9,9.9,33.8,26.6,0
29.4,22.6,1022.1,6.7,4.8,14,35.6,21.2,0
31.3,26,1017.5,5.7,12.7,18.1,33.8,30.2,1
30.1,27.9,1012,0.7,21.1,27,32,26.6,0
16.7,9.6,1024.9,6.9,22.2,28,26.6,10.4,0
9.6,2.7,1037,7,9.2,20,17.6,1.4,0
9.4,3.6,1044.9,5.4,11,19,17.6,-0.4,0
0.6,-2.7,1038.9,6.2,7.6,15.9,19.4,-14.8,0
25.5,20.1,1020.3,7,5.6,11.1,48.2,14,0
25.9,15.5,1028.4,9.3,10.8,18.1,44.6,15.8,0
25.1,17.7,1028.8,8.8,6.5,8.9,30.2,21.2,0
31.1,26.3,1025.6,6.6,8.2,11.1,35.6,28.4,1
34.4,31.5,1014.6,4.4,9.3,12,35.6,33.8,1
34.3,31.9,1011.1,4.8,9.3,13,35.6,33.8,1
34.1,29.6,1016.7,6.8,12.2,18.1,35.6,33.8,0
36,26.1,1019.5,7.3,13.4,18.1,44.6,28.4,0
36.6,26.8,1019.4,8,4.1,9.9,48.2,24.8,0
38.6,30.5,1018.8,8,3.8,8.9,48.2,28.4,0
36.8,30.1,1019.9,6.7,7,15,46.4,32,1
36.4,29.8,1021,7,8.1,18.1,48.2,30.2,1
49,43.2,1010.5,6.4,9.2,14,62.6,41,1
62.1,54.6,1003.2,7.2,7.5,15.9,78.8,50,0
63.8,56.3,999.8,7.5,11.8,18.1,68,59,1
54.3,50.1,1000.7,7.4,7.6,13,60.8,51.8,1
64,54,1001,7.5,11.7,21,78.8,55.4,0
53.6,46.8,1000.2,5.9,10.7,15.9,77,44.6,1
43.5,40,997.5,7,9.8,15.9,46.4,41,1
40.4,31.6,1000.3,7.7,17,29.9,51.8,33.8,1
42.8,30.6,1014.2,8.1,5.2,18.1,57.2,28.4,0
43.9,36.5,1015,6.7,9.7,14,53.6,41,1
44.5,35.8,1020.6,7.1,5.6,13,57.2,33.8,0
46.2,37.3,1015.2,7.1,9.7,19,57.2,35.6,0
53.5,46.2,1006.8,7,7,19,66.2,46.4,1
55.6,52,996.1,5.3,9.6,16.9,60.8,51.8,1
46.8,44.4,1001.1,5.2,12.9,20,53.6,41,1
47.4,37.7,1012.2,7,15,21,59,42.8,1
49.7,34.9,1020.9,7,5.7,8.9,64.4,37.4,0
59.9,42.8,1016.5,7.5,9.3,22,78.8,46.4,0
65.8,45.5,1002.1,10,17.3,27,75.2,59,0
64,48.8,998.5,7.5,12.6,21,73.4,55.4,1
58.9,42.9,1007.8,7,7.1,15.9,69.8,46.4,1
51.4,45,1003.2,5.3,14.6,21,64.4,42.8,1
45.1,34.8,1010.5,6.9,15.2,19,55.4,39.2,1
47.8,28.3,1019.3,8.7,5.8,12,60.8,33.8,0
51.6,30.6,1019.9,8.5,5.4,11.1,64.4,39.2,0
56.5,36.5,1016.1,7,5.5,14,69.8,48.2,1
48.7,40.5,1016.7,7,10.8,19,59,39.2,1
51.3,38,1023.1,7,8.8,16.9,62.6,41,1
55.2,34.3,1022.6,7.1,5.6,13,68,41,0
60.1,36,1018.7,7,3.4,8,75.2,42.8,0
64.5,39.4,1011.2,7,7.7,18.1,77,50,0
70.4,47.6,999.1,7.5,14.3,25.1,84.2,62.6,1
57.6,47.2,1006.6,7,16,25.1,66.2,53.6,1
51.6,36.9,1020.3,6.2,13.2,20,57.2,44.6,1
49.2,34.7,1022.2,7.2,10.7,15.9,57.2,42.8,1
48.1,44.6,1019.3,3.6,6.2,9.9,51.8,46.4,1
53.5,49.9,1013.9,2.3,3.1,7,62.6,50,1
59.9,47.5,1008.9,4.8,4.7,13,77,48.2,0
55.5,42.2,1008.7,8.1,11.7,19,73.4,46.4,1
60.7,45.4,1010.9,8.5,8,11.1,75.2,51.8,1
65.7,46,1008.4,9,4.4,13,80.6,51.8,0
66.2,47.8,1007.6,7.1,6.3,20,78.8,57.2,1
63.9,51.6,1005.7,6.9,4,13,73.4,57.2,1
61,50.4,1006.1,6.8,7.9,15,69.8,53.6,0
59.9,39.5,1011.2,8.1,8,14,73.4,46.4,0
63,51.6,1011.8,5.8,6.1,11.1,71.6,55.4,1
63.9,56.9,1014.3,5.2,4.2,7,77,53.6,1
68.5,53.2,1009.2,7,8.8,18.1,80.6,57.2,1
66.2,54.9,1003.7,8,8.7,15,77,57.2,1
68.4,53.8,1010.7,8,8.7,18.1,82.4,57.2,0
74.5,66,1008,6,11.2,18.1,80.6,66.2,0
72.1,66,1005,4.3,10.3,18.1,80.6,62.6,1
67.7,53.8,1016.4,7,4.7,12,82.4,57.2,0
72.3,56.6,1016,7,8.8,21,82.4,60.8,1
77.6,65.3,1010.9,6.3,9.2,18.1,87.8,68,0
81.2,66.2,1011.7,7,5.1,9.9,89.6,73.4,1
73.4,62.5,1014.4,6.8,5.5,25.1,87.8,60.8,1
69.5,62.3,1013.2,6.3,8.9,14,77,64.4,1
65,59.5,1007.8,6.3,8.2,18.1,69.8,59,1
60.7,57.9,1008.4,2.5,6.2,8.9,64.4,57.2,1
63.2,56.8,1011.9,4.8,5.3,11.1,75.2,55.4,1
63.2,56.4,1014.6,6.8,6.1,11.1,71.6,57.2,1
63.9,55.6,1014.5,6.1,4.5,7,75.2,57.2,0
70.5,59.9,1012,6.1,5.8,15.9,86,59,1
80.2,66,1010.8,7,7.2,12,91.4,69.8,0
75.5,64.2,1012.3,6.7,6.7,21,89.6,64.4,1
76.8,68.2,1008.5,7,7.4,15,87.8,68,0
76.6,63.9,1007.3,7,8.8,16.9,87.8,68,0
68.3,49.6,1010.1,7,7.2,15,86,55.4,1
73.3,51.4,1005.8,7,7.2,12,87.8,60.8,0
56.4,43.9,1015,6.9,12.3,21,78.8,41,1
52.9,42.3,1015,7,6.8,9.9,59,48.2,1
54.1,44.9,1016.6,7,8,15,60.8,50,1
58.9,46.6,1021.6,7,4.9,8.9,69.8,50,1
58.8,51,1020.8,8.2,5.7,12,68,53.6,1
60.5,55.5,1013.3,6.8,10.3,15.9,66.2,57.2,1
60.8,56.5,1010.6,6.3,6.7,9.9,69.8,57.2,1
64.8,58.6,1012.8,7.2,5.9,13,77,57.2,1
71.8,64.9,1003.4,7.2,7.6,14,80.6,64.4,1
69.9,58,1006.3,7.3,6,16.9,82.4,59,1
72.7,56.1,1010.3,7,5.8,13,82.4,59,0
66.1,61.5,996.8,5.2,12.2,22,77,62.6,1
64.7,60.7,1003.8,6.5,9.7,14,69.8,62.6,1
66.5,58.4,1007,7,4.2,8,78.8,57.2,0
75.5,61.7,1007.3,7,12.1,19,89.6,66.2,1
78.5,65.3,1004,6.9,11.6,19,86,69.8,1
74.1,52.8,1008.1,8.5,10.3,15.9,91.4,62.6,0
79.3,67.2,1004.6,7.4,7.7,15,89.6,73.4,1
73.2,59.4,1012.1,9.1,6.1,13,82.4,62.6,0
74.9,60.8,1015.3,9.6,5,9.9,84.2,68,0
76.5,66.4,1013.2,7.1,8,19,86,69.8,1
84.3,69,1005.7,7.1,12,16.9,93.2,77,1
84.9,67.7,1005.8,7,9.4,16.9,93.2,71.6,1
84.7,71,1006.1,7.4,8.8,20,93.2,77,1
85.8,72.9,1004.7,7.9,9.1,14,93.2,77,0
79.3,71.2,1010.6,6.7,6.3,22,91.4,69.8,1
80.5,72.9,1009.8,6.9,6.1,11.1,89.6,73.4,1
77.5,61,1012.2,7,8.7,16.9,87.8,66.2,0
75.2,62.4,1016.6,7,3.4,6,84.2,66.2,0
76.2,64.8,1016.8,7,5,9.9,86,68,1
79.1,70.5,1014,7,6.6,12,87.8,73.4,1
78.8,70.3,1015.3,6.8,6.1,11.1,86,69.8,1
75.6,71.6,1015,6,7.3,21,82.4,68,1
82.3,75.9,1011.7,6.6,6,11.1,91.4,73.4,1
78.5,70.5,1013.4,6.8,7.5,28,87.8,71.6,1
80.2,67.7,1016.1,7,3.8,7,86,71.6,0
77.3,70.2,1016.7,7,3.4,5.1,82.4,71.6,0
76.5,70.7,1016.1,7,5,9.9,80.6,73.4,1
76.1,68.2,1016,6.8,6.4,8.9,84.2,69.8,0
77.6,69.2,1013.4,5.8,6.2,8.9,86,69.8,0
79.9,71.9,1012.5,5,5.4,8.9,87.8,73.4,0
81,71.9,1012.6,5.3,6.5,13,89.6,73.4,0
78.3,68.9,1014.1,6.8,8.5,23.9,87.8,66.2,1
79.9,72.3,1019.4,6.3,4.8,11.1,89.6,73.4,1
78.6,70.8,1016.5,7,5.1,11.1,93.2,69.8,0
82.5,75,1012,5.5,4,7,93.2,73.4,0
84.2,71.4,1009.9,7.2,5,7,93.2,75.2,0
87.3,74.1,1009.8,7.4,5.8,9.9,98.6,77,0
85.8,69.5,1009.9,7.2,7.2,19,95,78.8,0
76,68.4,1015,5.9,8.1,21,84.2,68,1
75.3,65.3,1017.6,7.8,4.2,8,84.2,69.8,0
74,62.3,1019,7.9,5.5,8.9,80.6,68,0
70.6,61.1,1020.3,7.5,6.3,11.1,78.8,66.2,1
68.6,62.1,1020.1,7,5.8,9.9,77,64.4,1
