@relation C:/Users/C2/Github/MSBA/datasets/RealDCweekdayholiday

@attribute 0 numeric
@attribute t1 numeric
@attribute t2 numeric
@attribute hum numeric
@attribute windspeed numeric
@attribute class {0,1}
@data
1,0.18,0.1818,0.51,0.2239,0
1,0.18,0.2121,0.51,0.1045,0
1,0.16,0.1818,0.55,0.1343,1
1,0.16,0.1818,0.59,0.1045,1
1,0.22,0.2727,0.47,0.0,1
1,0.24,0.2576,0.44,0.0,0
1,0.26,0.2576,0.41,0.1642,0
1,0.26,0.2727,0.41,0.1045,0
1,0.3,0.303,0.39,0.1343,1
1,0.32,0.303,0.36,0.2239,0
1,0.34,0.303,0.36,0.2985,1
1,0.36,0.3333,0.32,0.2836,1
1,0.36,0.3333,0.34,0.2836,1
1,0.34,0.303,0.42,0.3284,1
1,0.34,0.303,0.46,0.2985,1
1,0.32,0.3182,0.49,0.194,1
1,0.32,0.3182,0.49,0.194,1
1,0.28,0.2727,0.56,0.1642,0
1,0.28,0.2727,0.61,0.2239,0
1,0.28,0.2576,0.65,0.2836,0
1,0.3,0.2727,0.61,0.2985,0
1,0.3,0.2879,0.56,0.2836,0
1,0.3,0.2727,0.56,0.3582,0
1,0.28,0.2576,0.61,0.3284,0
1,0.28,0.2576,0.56,0.2985,0
1,0.28,0.2576,0.61,0.3881,0
1,0.26,0.2273,0.65,0.3881,1
1,0.28,0.2576,0.61,0.2985,1
1,0.3,0.2727,0.61,0.3284,1
1,0.36,0.3333,0.5,0.2985,1
1,0.42,0.4242,0.38,0.2985,1
1,0.44,0.4394,0.38,0.3881,1
1,0.5,0.4848,0.34,0.4179,1
1,0.52,0.5,0.36,0.3284,1
1,0.54,0.5152,0.37,0.4478,1
1,0.56,0.5303,0.37,0.4179,1
1,0.56,0.5303,0.43,0.4925,1
1,0.56,0.5303,0.4,0.4627,1
1,0.54,0.5152,0.42,0.3582,1
1,0.5,0.4848,0.51,0.2537,1
1,0.44,0.4394,0.62,0.2537,1
1,0.46,0.4545,0.59,0.2985,1
1,0.44,0.4394,0.62,0.3284,0
1,0.44,0.4394,0.62,0.3284,0
1,0.46,0.4545,0.63,0.3284,0
1,0.46,0.4545,0.63,0.3881,0
1,0.46,0.4545,0.63,0.3881,0
1,0.44,0.4394,0.72,0.2836,0
1,0.42,0.4242,0.77,0.2239,0
1,0.42,0.4242,0.77,0.2537,0
1,0.42,0.4242,0.77,0.3582,1
1,0.44,0.4394,0.77,0.3881,1
1,0.46,0.4545,0.72,0.4627,1
1,0.5,0.4848,0.68,0.4627,0
1,0.54,0.5152,0.6,0.4627,1
1,0.56,0.5303,0.6,0.4478,1
1,0.6,0.6212,0.49,0.6418,1
1,0.62,0.6212,0.43,0.6418,1
1,0.64,0.6212,0.38,0.6866,1
1,0.62,0.6212,0.41,0.6418,1
1,0.62,0.6212,0.38,0.6567,1
1,0.62,0.6212,0.38,0.5522,1
1,0.6,0.6212,0.4,0.4478,1
1,0.6,0.6212,0.43,0.3881,1
1,0.6,0.6212,0.43,0.3881,1
1,0.56,0.5303,0.49,0.3284,1
1,0.56,0.5303,0.49,0.4478,0
1,0.58,0.5455,0.49,0.4627,0
1,0.56,0.5303,0.52,0.4925,0
1,0.48,0.4697,0.77,0.4179,0
1,0.46,0.4545,0.77,0.5224,0
1,0.4,0.4091,0.66,0.2836,0
1,0.4,0.4091,0.66,0.2836,0
1,0.4,0.4091,0.5,0.3582,0
1,0.38,0.3939,0.4,0.2985,1
1,0.34,0.2879,0.42,0.5224,1
1,0.34,0.2879,0.42,0.5224,1
1,0.34,0.2879,0.36,0.4925,1
1,0.36,0.3333,0.34,0.3582,1
1,0.36,0.3333,0.34,0.4179,1
1,0.38,0.3939,0.29,0.3881,1
1,0.42,0.4242,0.28,0.4627,1
1,0.46,0.4545,0.24,0.2537,1
1,0.48,0.4697,0.23,0.4179,1
1,0.46,0.4545,0.24,0.3881,1
1,0.44,0.4394,0.26,0.5224,1
1,0.42,0.4242,0.28,0.6119,1
1,0.38,0.3939,0.32,0.3582,1
1,0.36,0.3333,0.34,0.3284,0
1,0.34,0.2879,0.31,0.4925,0
1,0.32,0.303,0.33,0.2985,0
1,0.38,0.3939,0.54,0.194,0
1,0.38,0.3939,0.5,0.1343,0
1,0.38,0.3939,0.54,0.1045,0
1,0.36,0.3485,0.5,0.1343,0
1,0.34,0.3333,0.61,0.194,0
1,0.34,0.3333,0.61,0.194,0
1,0.34,0.3485,0.57,0.1045,0
1,0.34,0.3485,0.53,0.1045,1
1,0.34,0.3333,0.61,0.1343,1
1,0.38,0.3939,0.54,0.1642,1
1,0.4,0.4091,0.5,0.2239,0
1,0.44,0.4394,0.44,0.2239,1
1,0.48,0.4697,0.39,0.2239,1
1,0.54,0.5152,0.32,0.2537,1
1,0.58,0.5455,0.32,0.2836,1
1,0.56,0.5303,0.4,0.1343,1
1,0.62,0.6212,0.35,0.4478,1
1,0.62,0.6212,0.38,0.4179,1
1,0.6,0.6212,0.43,0.194,1
1,0.56,0.5303,0.49,0.2239,1
1,0.56,0.5303,0.49,0.2239,1
1,0.54,0.5152,0.56,0.2239,1
1,0.56,0.5303,0.56,0.2239,0
1,0.56,0.5303,0.56,0.2239,0
1,0.56,0.5303,0.52,0.194,0
1,0.52,0.5,0.59,0.2239,0
1,0.52,0.5,0.72,0.2985,0
1,0.52,0.5,0.72,0.2985,0
1,0.46,0.4545,0.82,0.194,0
1,0.46,0.4545,0.82,0.194,0
1,0.46,0.4545,0.82,0.194,0
1,0.46,0.4545,0.82,0.2836,1
1,0.46,0.4545,0.82,0.2836,1
1,0.48,0.4697,0.82,0.2836,1
1,0.52,0.5,0.77,0.2239,1
1,0.54,0.5152,0.73,0.2836,1
1,0.6,0.6061,0.6,0.2836,1
1,0.6,0.6061,0.6,0.3881,1
1,0.64,0.6212,0.53,0.3284,1
1,0.7,0.6364,0.39,0.2239,1
1,0.72,0.6515,0.34,0.3881,1
1,0.7,0.6364,0.37,0.1045,1
1,0.7,0.6364,0.34,0.2985,1
1,0.64,0.6212,0.47,0.2239,1
1,0.6,0.6212,0.49,0.1642,1
1,0.58,0.5455,0.56,0.1045,1
1,0.56,0.5303,0.6,0.0896,1
1,0.56,0.5303,0.56,0.1343,0
1,0.54,0.5152,0.6,0.1045,0
1,0.52,0.5,0.63,0.0896,0
1,0.5,0.4848,0.68,0.194,0
1,0.48,0.4697,0.72,0.194,0
1,0.48,0.4697,0.67,0.0896,0
1,0.44,0.4394,0.82,0.1343,0
1,0.44,0.4394,0.82,0.0896,0
1,0.44,0.4394,0.82,0.1045,1
1,0.44,0.4394,0.82,0.0,1
1,0.52,0.5,0.68,0.0,1
1,0.56,0.5303,0.56,0.1045,1
1,0.62,0.6212,0.41,0.1642,1
1,0.64,0.6212,0.29,0.0,1
1,0.66,0.6212,0.27,0.2239,1
1,0.7,0.6364,0.23,0.3284,1
1,0.7,0.6364,0.24,0.0,1
1,0.72,0.6364,0.25,0.194,1
1,0.7,0.6364,0.28,0.0896,1
1,0.7,0.6364,0.32,0.0,1
1,0.64,0.6212,0.33,0.1642,1
1,0.62,0.6212,0.35,0.1045,1
1,0.6,0.6212,0.4,0.0896,1
1,0.52,0.5,0.55,0.1343,1
1,0.56,0.5303,0.43,0.1642,0
1,0.54,0.5152,0.49,0.1343,0
1,0.5,0.4848,0.59,0.1045,0
1,0.5,0.4848,0.59,0.0,0
1,0.5,0.4848,0.63,0.0,0
1,0.44,0.4394,0.77,0.1045,0
1,0.46,0.4545,0.67,0.0,0
1,0.44,0.4394,0.72,0.0896,0
1,0.44,0.4394,0.72,0.0896,1
1,0.44,0.4394,0.77,0.1045,1
1,0.48,0.4697,0.77,0.0896,1
1,0.52,0.5,0.68,0.1045,1
1,0.56,0.5303,0.6,0.1343,1
1,0.62,0.6212,0.5,0.1343,1
1,0.66,0.6212,0.41,0.0896,1
1,0.72,0.6515,0.3,0.1045,1
1,0.72,0.6515,0.32,0.2239,1
1,0.72,0.6515,0.37,0.3881,1
1,0.7,0.6364,0.39,0.2537,1
1,0.66,0.6212,0.44,0.2836,1
1,0.64,0.6212,0.5,0.194,1
1,0.58,0.5455,0.6,0.3582,1
1,0.54,0.5152,0.68,0.2836,1
1,0.52,0.5,0.68,0.1343,1
1,0.48,0.4697,0.72,0.194,0
1,0.44,0.4394,0.77,0.2537,0
1,0.42,0.4242,0.82,0.3284,0
1,0.42,0.4242,0.82,0.194,0
1,0.4,0.4091,0.87,0.2836,0
1,0.4,0.4091,0.87,0.2537,0
1,0.4,0.4091,0.87,0.2239,0
1,0.4,0.4091,0.87,0.1642,0
1,0.4,0.4091,0.87,0.194,1
1,0.4,0.4091,0.87,0.2239,1
1,0.42,0.4242,0.82,0.0,1
1,0.4,0.4091,0.87,0.0896,1
1,0.44,0.4394,0.77,0.0,1
1,0.44,0.4394,0.82,0.1343,1
1,0.46,0.4545,0.77,0.0896,1
1,0.48,0.4697,0.72,0.0,1
1,0.46,0.4545,0.82,0.1045,0
1,0.48,0.4697,0.77,0.0,0
1,0.48,0.4697,0.82,0.0896,1
1,0.48,0.4697,0.82,0.0896,1
1,0.46,0.4545,0.88,0.0,1
1,0.46,0.4545,0.88,0.0,1
1,0.44,0.4394,0.94,0.0,1
1,0.44,0.4394,0.94,0.0,1
1,0.44,0.4394,0.94,0.0,0
1,0.48,0.4697,0.82,0.1045,0
1,0.46,0.4545,0.88,0.1045,0
1,0.46,0.4545,0.88,0.1642,0
1,0.46,0.4545,0.88,0.0896,0
1,0.44,0.4394,0.94,0.0,0
1,0.44,0.4394,0.94,0.0,0
1,0.46,0.4545,0.88,0.1343,0
1,0.46,0.4545,0.88,0.194,1
1,0.46,0.4545,0.88,0.1045,1
1,0.5,0.4848,0.72,0.1642,1
1,0.52,0.5,0.72,0.1343,1
1,0.56,0.5303,0.68,0.1642,1
1,0.6,0.6061,0.64,0.2537,1
1,0.62,0.6061,0.61,0.2537,1
1,0.64,0.6212,0.57,0.194,1
1,0.64,0.6212,0.57,0.2239,1
1,0.66,0.6212,0.5,0.2239,1
1,0.64,0.6212,0.53,0.2239,1
1,0.64,0.6212,0.57,0.2537,1
1,0.62,0.6061,0.61,0.2239,1
1,0.6,0.6061,0.64,0.2239,1
1,0.6,0.6061,0.64,0.1642,1
1,0.56,0.5303,0.73,0.1642,1
1,0.56,0.5303,0.78,0.1343,0
1,0.56,0.5303,0.78,0.0896,0
1,0.54,0.5152,0.88,0.0,0
1,0.54,0.5152,0.88,0.0896,0
1,0.54,0.5152,0.88,0.0,0
1,0.52,0.5,0.88,0.1343,0
1,0.52,0.5,0.94,0.0,0
1,0.52,0.5,0.94,0.1642,0
1,0.52,0.5,0.94,0.2239,1
1,0.52,0.5,0.88,0.1045,1
1,0.54,0.5152,0.88,0.1642,1
1,0.54,0.5152,0.88,0.194,1
1,0.58,0.5455,0.83,0.1343,1
1,0.6,0.5758,0.78,0.2537,1
1,0.6,0.5758,0.78,0.194,1
1,0.6,0.5909,0.73,0.1642,1
1,0.62,0.6061,0.69,0.1045,1
1,0.62,0.6061,0.66,0.2239,1
1,0.6,0.5909,0.73,0.194,1
1,0.6,0.5909,0.69,0.2537,1
1,0.58,0.5455,0.73,0.1343,1
1,0.58,0.5455,0.68,0.0896,1
1,0.56,0.5303,0.73,0.0,1
1,0.54,0.5152,0.77,0.0,1
1,0.52,0.5,0.83,0.0,0
1,0.52,0.5,0.88,0.0,0
1,0.52,0.5,0.83,0.0896,0
1,0.5,0.4848,0.88,0.1343,0
1,0.5,0.4848,0.88,0.194,0
1,0.5,0.4848,0.88,0.1343,0
1,0.5,0.4848,0.88,0.1343,0
1,0.48,0.4697,0.94,0.2239,1
1,0.48,0.4697,0.94,0.194,1
1,0.48,0.4697,0.94,0.1045,1
1,0.5,0.4848,0.88,0.1642,1
1,0.52,0.5,0.83,0.1642,1
1,0.52,0.5,0.83,0.1642,1
1,0.54,0.5152,0.77,0.0,1
1,0.54,0.5152,0.83,0.0,1
1,0.56,0.5303,0.78,0.0,1
1,0.56,0.5303,0.78,0.0,1
1,0.58,0.5455,0.73,0.0,1
1,0.6,0.5909,0.69,0.0896,1
1,0.6,0.5909,0.69,0.0,1
1,0.6,0.6061,0.64,0.0,1
1,0.56,0.5303,0.78,0.0896,1
1,0.54,0.5152,0.83,0.1045,1
1,0.52,0.5,0.83,0.1642,1
1,0.54,0.5152,0.77,0.0,0
1,0.52,0.5,0.83,0.0896,0
1,0.52,0.5,0.83,0.0896,0
1,0.52,0.5,0.83,0.0896,0
1,0.52,0.5,0.83,0.0896,0
1,0.48,0.4697,1.0,0.0896,0
1,0.48,0.4697,1.0,0.0896,0
1,0.48,0.4697,1.0,0.0896,0
1,0.48,0.4697,1.0,0.0896,1
1,0.5,0.4848,0.94,0.0896,1
1,0.5,0.4848,0.94,0.0896,1
1,0.5,0.4848,1.0,0.0896,1
1,0.52,0.5,0.94,0.0,1
1,0.54,0.5152,0.88,0.194,1
1,0.58,0.5455,0.78,0.0896,1
1,0.6,0.5909,0.73,0.1045,1
1,0.62,0.6061,0.69,0.194,1
1,0.64,0.6061,0.65,0.194,1
1,0.66,0.6212,0.65,0.1642,1
1,0.66,0.6212,0.65,0.1642,1
1,0.66,0.6212,0.61,0.0,1
1,0.62,0.5909,0.73,0.2836,1
1,0.58,0.5455,0.78,0.1642,1
1,0.56,0.5303,0.83,0.194,1
1,0.56,0.5303,0.83,0.0896,1
1,0.56,0.5303,0.83,0.0,0
1,0.54,0.5152,0.88,0.0,0
1,0.54,0.5152,0.88,0.0896,0
1,0.52,0.5,0.88,0.1045,0
1,0.5,0.4848,0.94,0.1045,0
1,0.5,0.4848,0.94,0.0,0
1,0.5,0.4848,0.88,0.0,0
1,0.5,0.4848,0.93,0.1343,1
1,0.5,0.4848,0.94,0.1343,1
1,0.52,0.5,0.9,0.0896,1
1,0.56,0.5303,0.88,0.1045,1
1,0.62,0.5909,0.73,0.1045,1
1,0.66,0.6212,0.61,0.2239,1
1,0.7,0.6515,0.48,0.0,1
1,0.72,0.6515,0.42,0.1045,1
1,0.72,0.6515,0.42,0.1343,1
1,0.72,0.6515,0.42,0.1642,1
1,0.72,0.6515,0.42,0.1642,1
1,0.7,0.6364,0.45,0.1642,1
1,0.66,0.6212,0.5,0.194,1
1,0.66,0.6212,0.47,0.1343,1
1,0.62,0.6212,0.53,0.1045,1
1,0.6,0.6061,0.64,0.2836,1
1,0.6,0.5909,0.69,0.2537,1
1,0.48,0.4697,0.82,0.1642,0
1,0.48,0.4697,0.82,0.2537,0
1,0.46,0.4545,0.88,0.2239,0
1,0.46,0.4545,0.82,0.194,0
1,0.44,0.4394,0.82,0.1642,0
1,0.44,0.4394,0.77,0.1642,0
1,0.42,0.4242,0.82,0.194,0
1,0.44,0.4394,0.72,0.194,1
1,0.44,0.4394,0.62,0.2239,1
1,0.46,0.4545,0.47,0.2836,1
1,0.5,0.4848,0.36,0.5821,1
1,0.48,0.4697,0.31,0.5821,1
1,0.48,0.4697,0.33,0.5224,1
1,0.48,0.4697,0.29,0.6866,1
1,0.48,0.4697,0.33,0.4478,1
1,0.48,0.4697,0.29,0.6119,1
1,0.48,0.4697,0.25,0.6418,1
1,0.46,0.4545,0.24,0.4478,1
1,0.44,0.4394,0.26,0.4478,1
1,0.42,0.4242,0.24,0.3582,1
1,0.4,0.4091,0.26,0.5224,1
1,0.38,0.3939,0.25,0.4925,1
1,0.36,0.3333,0.25,0.3582,0
1,0.34,0.2879,0.25,0.5224,0
1,0.32,0.2879,0.26,0.5224,0
1,0.3,0.2727,0.26,0.4627,0
1,0.26,0.2273,0.3,0.2985,0
1,0.26,0.2273,0.3,0.3284,0
1,0.24,0.2121,0.32,0.3582,0
1,0.22,0.2121,0.37,0.2836,0
1,0.22,0.2273,0.37,0.194,0
1,0.22,0.2273,0.37,0.194,1
1,0.22,0.2121,0.37,0.2985,1
1,0.24,0.2273,0.38,0.194,1
1,0.26,0.2576,0.35,0.2239,0
1,0.3,0.303,0.31,0.1642,1
1,0.32,0.3182,0.31,0.1642,1
1,0.36,0.3485,0.27,0.0,1
1,0.4,0.4091,0.24,0.1343,1
1,0.42,0.4242,0.2,0.0,1
1,0.42,0.4242,0.2,0.0,1
1,0.44,0.4394,0.16,0.0,1
1,0.42,0.4242,0.17,0.0896,1
1,0.42,0.4242,0.17,0.0,1
1,0.42,0.4242,0.17,0.0896,1
1,0.36,0.3485,0.37,0.1642,1
1,0.36,0.3485,0.37,0.1343,0
1,0.36,0.3485,0.37,0.194,0
1,0.36,0.3333,0.4,0.2836,0
1,0.36,0.3333,0.46,0.2985,0
1,0.34,0.303,0.49,0.2985,0
1,0.34,0.303,0.42,0.3284,0
1,0.36,0.3333,0.43,0.2985,0
1,0.36,0.3333,0.43,0.2985,0
1,0.36,0.3333,0.46,0.3582,0
1,0.36,0.3333,0.46,0.3284,1
1,0.38,0.3939,0.46,0.3582,1
1,0.4,0.4091,0.43,0.4478,1
1,0.46,0.4545,0.41,0.4179,1
1,0.5,0.4848,0.42,0.3881,1
1,0.54,0.5152,0.39,0.3582,1
1,0.56,0.5303,0.43,0.3284,1
1,0.62,0.6212,0.38,0.3582,1
1,0.62,0.6212,0.41,0.2985,1
1,0.62,0.6212,0.43,0.0896,1
1,0.6,0.6061,0.6,0.2239,1
1,0.6,0.6061,0.6,0.2239,1
1,0.6,0.6212,0.56,0.194,1
1,0.6,0.6212,0.56,0.2985,1
1,0.58,0.5455,0.6,0.2537,1
1,0.56,0.5303,0.64,0.1343,1
1,0.54,0.5152,0.68,0.1343,0
1,0.54,0.5152,0.68,0.194,0
1,0.56,0.5303,0.6,0.1343,0
1,0.6,0.6061,0.28,0.2985,0
1,0.58,0.5455,0.28,0.2537,0
1,0.52,0.5,0.36,0.2537,0
1,0.5,0.4848,0.45,0.2239,0
1,0.46,0.4545,0.59,0.2537,0
1,0.46,0.4545,0.51,0.3582,1
1,0.46,0.4545,0.47,0.4179,1
1,0.48,0.4697,0.48,0.4179,1
1,0.46,0.4545,0.47,0.4478,1
1,0.5,0.4848,0.45,0.4179,1
1,0.5,0.4848,0.42,0.4925,1
1,0.46,0.4545,0.44,0.3284,1
1,0.5,0.4848,0.42,0.3582,1
1,0.52,0.5,0.39,0.3582,1
1,0.52,0.5,0.36,0.3284,1
1,0.52,0.5,0.38,0.3881,1
1,0.5,0.4848,0.39,0.2985,1
1,0.48,0.4697,0.39,0.2836,1
1,0.46,0.4545,0.38,0.2985,1
1,0.44,0.4394,0.44,0.2836,1
1,0.42,0.4242,0.44,0.2836,1
1,0.42,0.4242,0.47,0.2985,0
1,0.4,0.4091,0.47,0.2985,0
1,0.38,0.3939,0.5,0.2836,0
1,0.36,0.3333,0.53,0.2985,0
1,0.34,0.3333,0.61,0.1343,0
1,0.34,0.3485,0.53,0.0896,0
1,0.32,0.3333,0.61,0.0896,0
1,0.32,0.3333,0.57,0.1343,0
1,0.32,0.3182,0.57,0.1642,1
1,0.32,0.3182,0.66,0.1642,1
1,0.34,0.3333,0.57,0.1642,1
1,0.36,0.3636,0.57,0.1045,1
1,0.36,0.3788,0.53,0.0,1
1,0.38,0.3939,0.54,0.0,1
1,0.4,0.4091,0.5,0.0,1
1,0.4,0.4091,0.54,0.0,1
1,0.42,0.4242,0.54,0.0,1
1,0.4,0.4091,0.62,0.2836,1
1,0.4,0.4091,0.62,0.2239,1
1,0.42,0.4242,0.54,0.194,1
1,0.4,0.4091,0.62,0.2239,1
1,0.4,0.4091,0.62,0.1642,1
1,0.38,0.3939,0.66,0.1343,1
1,0.36,0.3485,0.71,0.1642,1
1,0.36,0.3788,0.71,0.0,0
1,0.44,0.4394,0.82,0.1045,0
1,0.42,0.4242,0.88,0.0896,0
1,0.44,0.4394,0.94,0.1343,0
1,0.4,0.4091,0.76,0.4925,0
1,0.4,0.4091,0.76,0.4925,0
1,0.36,0.3182,0.71,0.4627,0
1,0.34,0.303,0.66,0.3881,1
1,0.36,0.3333,0.57,0.3284,1
1,0.38,0.3939,0.54,0.3582,1
1,0.4,0.4091,0.5,0.5224,1
1,0.42,0.4242,0.47,0.4478,1
1,0.44,0.4394,0.44,0.4478,1
1,0.46,0.4545,0.36,0.2985,1
1,0.46,0.4545,0.31,0.4179,1
1,0.48,0.4697,0.33,0.4179,1
1,0.5,0.4848,0.34,0.3284,1
1,0.5,0.4848,0.29,0.2836,1
1,0.5,0.4848,0.27,0.2537,1
1,0.5,0.4848,0.27,0.2537,1
1,0.46,0.4545,0.31,0.1642,1
1,0.46,0.4545,0.28,0.1343,1
1,0.42,0.4242,0.44,0.194,0
1,0.44,0.4394,0.35,0.1642,0
1,0.4,0.4091,0.43,0.1343,0
1,0.38,0.3939,0.46,0.2239,0
1,0.36,0.3485,0.53,0.1642,0
1,0.38,0.3939,0.46,0.0,0
1,0.32,0.3333,0.66,0.0896,0
1,0.32,0.3333,0.66,0.0896,0
1,0.3,0.3182,0.61,0.0896,0
1,0.32,0.3333,0.66,0.0896,1
1,0.34,0.3636,0.57,0.0,1
1,0.42,0.4242,0.38,0.0896,1
1,0.44,0.4394,0.33,0.0,1
1,0.48,0.4697,0.23,0.0,1
1,0.52,0.5,0.25,0.0,1
1,0.56,0.5303,0.19,0.2537,1
1,0.56,0.5303,0.21,0.2239,1
1,0.6,0.5909,0.2,0.194,1
1,0.62,0.6061,0.21,0.1642,1
1,0.62,0.6061,0.17,0.194,1
1,0.6,0.6061,0.26,0.1642,1
1,0.56,0.5303,0.26,0.1045,1
1,0.56,0.5303,0.24,0.1343,1
1,0.54,0.5152,0.45,0.0,1
1,0.5,0.4848,0.51,0.0,1
1,0.5,0.4848,0.59,0.0,0
1,0.48,0.4697,0.48,0.0,0
1,0.46,0.4545,0.59,0.0,0
1,0.46,0.4545,0.51,0.0,0
1,0.44,0.4394,0.58,0.0896,0
1,0.42,0.4242,0.67,0.0896,0
1,0.42,0.4242,0.67,0.0896,0
1,0.42,0.4242,0.58,0.0,0
1,0.44,0.4394,0.62,0.0,1
1,0.44,0.4394,0.72,0.1045,1
1,0.48,0.4697,0.55,0.1343,1
1,0.54,0.5152,0.45,0.1343,1
1,0.6,0.6212,0.43,0.3582,1
1,0.6,0.6212,0.46,0.4179,1
1,0.6,0.6212,0.46,0.2537,1
1,0.62,0.6212,0.46,0.194,1
1,0.64,0.6212,0.44,0.2836,1
1,0.64,0.6212,0.44,0.2836,1
1,0.66,0.6212,0.41,0.2985,1
1,0.66,0.6212,0.41,0.2537,1
1,0.66,0.6212,0.39,0.2239,1
1,0.64,0.6212,0.27,0.2239,1
1,0.6,0.6061,0.23,0.3284,1
1,0.56,0.5303,0.22,0.1642,1
1,0.52,0.5,0.23,0.4179,0
1,0.52,0.5,0.23,0.4179,0
1,0.48,0.4697,0.27,0.3284,0
1,0.46,0.4545,0.33,0.4478,0
1,0.42,0.4242,0.41,0.2985,0
1,0.38,0.3939,0.43,0.2836,0
1,0.38,0.3939,0.43,0.2836,0
1,0.36,0.3333,0.46,0.3284,0
1,0.34,0.3333,0.49,0.194,1
1,0.36,0.3485,0.46,0.2239,1
1,0.4,0.4091,0.37,0.2537,1
1,0.42,0.4242,0.35,0.2836,1
1,0.42,0.4242,0.38,0.2239,1
1,0.44,0.4394,0.33,0.0,1
1,0.46,0.4545,0.31,0.0,1
1,0.46,0.4545,0.33,0.1642,1
1,0.5,0.4848,0.31,0.1045,1
1,0.5,0.4848,0.31,0.194,1
1,0.5,0.4848,0.31,0.1642,1
1,0.5,0.4848,0.31,0.1045,1
1,0.48,0.4697,0.31,0.2537,1
1,0.44,0.4394,0.41,0.194,1
1,0.42,0.4242,0.47,0.194,1
1,0.4,0.4091,0.47,0.194,1
1,0.4,0.4091,0.5,0.1343,0
1,0.4,0.4091,0.43,0.0,0
1,0.36,0.3485,0.62,0.1343,0
1,0.36,0.3333,0.5,0.3881,0
1,0.34,0.303,0.53,0.3284,0
1,0.34,0.3182,0.49,0.2537,0
1,0.32,0.303,0.53,0.3284,0
1,0.3,0.2727,0.49,0.3881,0
1,0.3,0.2879,0.49,0.2836,1
1,0.3,0.2727,0.49,0.3284,1
1,0.34,0.303,0.42,0.3284,1
1,0.36,0.3333,0.4,0.3284,1
1,0.4,0.4091,0.37,0.2985,1
1,0.42,0.4242,0.35,0.2985,1
1,0.44,0.4394,0.33,0.3284,1
1,0.48,0.4697,0.29,0.3881,1
1,0.5,0.4848,0.27,0.2836,1
1,0.5,0.4848,0.22,0.4179,1
1,0.52,0.5,0.23,0.4179,1
1,0.5,0.4848,0.22,0.4627,1
1,0.48,0.4697,0.23,0.2985,1
1,0.46,0.4545,0.24,0.2836,1
1,0.44,0.4394,0.26,0.1343,1
1,0.4,0.4091,0.35,0.2239,1
1,0.42,0.4242,0.3,0.2836,0
1,0.48,0.4697,0.39,0.2836,0
1,0.46,0.4545,0.41,0.1343,0
1,0.46,0.4545,0.31,0.194,0
1,0.44,0.4394,0.3,0.1642,0
1,0.44,0.4394,0.24,0.194,0
1,0.44,0.4394,0.24,0.194,0
1,0.42,0.4242,0.26,0.2239,0
1,0.42,0.4242,0.28,0.194,1
1,0.44,0.4394,0.3,0.194,1
1,0.46,0.4545,0.31,0.3582,1
1,0.5,0.4848,0.27,0.4925,1
1,0.52,0.5,0.27,0.4179,1
1,0.54,0.5152,0.28,0.7164,1
1,0.54,0.5152,0.28,0.5821,1
1,0.56,0.5303,0.28,0.5522,1
1,0.58,0.5455,0.28,0.5522,1
1,0.56,0.5303,0.3,0.4179,1
1,0.54,0.5152,0.32,0.4179,1
1,0.54,0.5152,0.34,0.2985,1
1,0.52,0.5,0.34,0.3582,1
1,0.5,0.4848,0.36,0.4478,1
1,0.48,0.4697,0.41,0.4179,1
1,0.46,0.4545,0.41,0.4925,0
1,0.44,0.4394,0.44,0.2985,0
1,0.44,0.4394,0.47,0.2836,0
1,0.42,0.4242,0.5,0.2239,0
1,0.36,0.3485,0.71,0.1343,0
1,0.36,0.3485,0.71,0.1343,0
1,0.34,0.3333,0.71,0.1343,0
1,0.34,0.3333,0.71,0.1343,0
1,0.34,0.3485,0.71,0.1045,0
1,0.34,0.3485,0.71,0.1045,1
1,0.38,0.3939,0.62,0.1343,1
1,0.42,0.4242,0.67,0.194,1
1,0.46,0.4545,0.47,0.1642,1
1,0.5,0.4848,0.36,0.0,1
1,0.54,0.5152,0.22,0.2836,1
1,0.52,0.5,0.23,0.1642,1
1,0.54,0.5152,0.24,0.194,1
1,0.56,0.5303,0.21,0.2985,1
1,0.58,0.5455,0.21,0.2537,1
1,0.56,0.5303,0.21,0.5224,1
1,0.54,0.5152,0.22,0.4179,1
1,0.52,0.5,0.2,0.3582,1
1,0.46,0.4545,0.28,0.3881,1
1,0.44,0.4394,0.3,0.4478,1
1,0.4,0.4091,0.37,0.4925,0
1,0.36,0.3333,0.4,0.4179,0
1,0.34,0.303,0.36,0.4179,0
1,0.34,0.3182,0.39,0.2836,0
1,0.32,0.303,0.45,0.2836,0
1,0.3,0.2879,0.49,0.2239,0
1,0.28,0.2727,0.56,0.194,0
1,0.28,0.2879,0.56,0.1045,0
1,0.28,0.2879,0.52,0.1343,1
1,0.3,0.2879,0.49,0.2239,1
1,0.32,0.303,0.49,0.2985,1
1,0.34,0.303,0.49,0.3284,1
1,0.38,0.3939,0.43,0.3284,1
1,0.36,0.3333,0.46,0.3881,1
1,0.4,0.4091,0.4,0.3582,1
1,0.36,0.3485,0.57,0.194,0
1,0.38,0.3939,0.46,0.2239,1
1,0.44,0.4394,0.33,0.2985,1
1,0.42,0.4242,0.35,0.3881,1
1,0.4,0.4091,0.43,0.4179,1
1,0.4,0.4091,0.4,0.3582,1
1,0.36,0.3333,0.46,0.3284,1
1,0.34,0.303,0.57,0.3881,1
1,0.34,0.303,0.57,0.3284,0
